n,0.001,0.01,0.05,0.1,0.15,0.2
1,0.9995,0.995,0.975,0.95,0.925,0.9
2,0.9776300813987955,0.9292919769157767,0.8418881508475158,0.7763903110091567,0.7261507653784205,0.6837753670477198
3,0.9206291252455032,0.8290022430226223,0.7075775630501063,0.6360420349174121,0.5958147792553826,0.5648057841688909
4,0.8504569004835764,0.7342491792889149,0.6239171364039722,0.565215315561056,0.524771245248279,0.4926572717140615
5,0.7813761485895179,0.6685337711861908,0.5632746605552115,0.5094684258905579,0.47439171277419195,0.4469994909939135
6,0.7247697201538026,0.616632947997343,0.5192640610691879,0.46798844817802393,0.4352573071829609,0.4103516132917338
7,0.6792997264880711,0.5757862152481686,0.4834236804082768,0.4360637830546773,0.40495652027677154,0.3814560512211298
8,0.6409804739832486,0.5417918702120265,0.4542489817190708,0.4095928471749822,0.38064190350818483,0.35829104293597314
9,0.6084407790089965,0.513304723612951,0.43001405168585327,0.38748577546105095,0.3600535379285269,0.33908410093760893
10,0.5803986375992476,0.48892262425670685,0.40924898397224957,0.3686664456491743,0.3424989626956076,0.32259255520790586
11,0.5558740285043718,0.46768675467260334,0.39122325032135286,0.35242056699408125,0.32736489854228085,0.3082867948023477
12,0.5342209931498277,0.4490460296565956,0.3754465657114507,0.33817448845141784,0.3140677049979087,0.2957261492920048
13,0.5149062227904382,0.4324581341589393,0.36143499193963413,0.32548188882318396,0.30233077756197735,0.2846595556719807
14,0.4975332266679685,0.4176150644295988,0.3488924768298658,0.3141602840246508,0.2918135511834411,0.2747694429018125
15,0.48182117852123807,0.40419998886486913,0.3375963564254038,0.3039726095546135,0.2823356872186261,0.2658731304657211
16,0.46750778868316006,0.39199424734402527,0.32732515822420477,0.29469117556859853,0.2737265408659643,0.2577524618474304
17,0.4543979949707025,0.38084617077998095,0.3179664029974655,0.2862658829038503,0.2658844166962371,0.2503465005099899
18,0.4423409926509213,0.37062184910496865,0.30938114937228156,0.27850968614462934,0.258693650989008,0.24356585536593048
19,0.43119082765328287,0.36116932957379705,0.3014481828709347,0.2713534190862708,0.25199960283843015,0.23732289482107055
20,0.42085048344348086,0.3524029983792403,0.2940690675572343,0.26473030489461785,0.24587172404875687,0.23152484875645082
21,0.41124359737607746,0.3442693223738853,0.28724069435440563,0.25856546947542935,0.2401576211172322,0.2261459151569935
22,0.402225803280811,0.33666908779676913,0.28086839386187457,0.252801941445929,0.23482016047214493,0.22109546471959368
23,0.39379963553195685,0.3295396709174568,0.2749168828911839,0.2474665498446695,0.22980884572020696,0.2164125936478797
24,0.3858880253498307,0.3228525252015854,0.26931109709561984,0.24241853603991725,0.22514329960496193,0.21201050864820942
25,0.37842526927351533,0.31657019322684976,0.2640663780125983,0.2376620765453205,0.22074293722377245,0.20786595897931906
26,0.37138732268812136,0.310661950720255,0.2590757633908353,0.23320043002514873,0.21661335297375028,0.2039714208087759
27,0.36473968096953846,0.3050175083275917,0.2543936713202978,0.22894696465342446,0.21266601772734386,0.20026441421913843
28,0.35841106335903533,0.299701621663044,0.24993979569656027,0.22500000000000017,0.208944541076464,0.1967623719054819
29,0.3524505587499666,0.2946368731484504,0.2457091175332266,0.22116339423992587,0.20543295016256066,0.19342371618345344
30,0.34674533428884896,0.28988437529115213,0.24170335349268518,0.21755624418881223,0.20205823297751344,0.1902896841253073
31,0.3412854834052517,0.28527956975729135,0.23789611074598532,0.21414297227659146,0.19889156415982046,0.18727211071472258
32,0.33610487530069666,0.28095393394748225,0.23422809839734457,0.21083533014811728,0.19582503646238097,0.1844422361110669
33,0.331178965791551,0.2767742759654032,0.23074661640331076,0.20769679608816913,0.1929158047794303,0.1816809048204771
34,0.32639145600882213,0.27278822012020276,0.22742743711197944,0.204698509417673,0.19013378229176905,0.17906413706562907
35,0.3218669735202457,0.26897362532753155,0.2242726521974366,0.2018278443140153,0.18749120134570435,0.1765585118082726
36,0.3175241966719336,0.26532507294696706,0.22120515428403573,0.19907615904095532,0.1849421269094613,0.1741563457388389
37,0.3133289922867122,0.2618213491665251,0.21826198461065813,0.19643554561892182,0.18249570242638757,0.1718506616656447
38,0.30931094198250947,0.25840899942079953,0.21543996682303634,0.19389875147796232,0.18014502856723053,0.16963510865555081
39,0.30543643105420976,0.25517773366116964,0.21272827225688912,0.1914591144017531,0.17782275062297195,0.1675038927639611
